FlightNum,PlanTime,ActualTime,Direction,City,Country,Terminal,Status
4584,2024-08-04T23:00:00,2024-08-04T23:21:00,D,BANGKOK,THAILAND,3,DEPARTED
3298,2024-08-04T23:00:00,2024-08-04T23:21:00,D,BANGKOK,THAILAND,3,DEPARTED
262,2024-08-04T23:05:00,2024-08-04T23:25:00,A,MUNICH,GERMANY,3,LANDING
546,2024-08-04T22:30:00,2024-08-04T23:27:00,A,ATHENS,GREECE,3,LANDING
119,2024-08-04T23:10:00,2024-08-04T23:29:00,D,LARNACA,CYPRUS,3,DEPARTED
891,2024-08-04T19:40:00,2024-08-04T23:30:00,D,TBILISI,GEORGIA,1,ON TIME
414,2024-08-04T22:40:00,2024-08-04T23:39:00,A,ADDIS ABABA,ETHIOPIA,3,LANDING
283,2024-08-04T17:15:00,2024-08-04T23:45:00,D,LARNACA,CYPRUS,1,DELAYED
600,2024-08-04T22:25:00,2024-08-04T23:45:00,D,TBILISI,GEORGIA,1,ON TIME
5134,2024-08-04T23:45:00,2024-08-04T23:45:00,A,LARNACA,CYPRUS,3,NOT FINAL
215,2024-08-04T23:50:00,2024-08-04T23:50:00,D,ATHENS,GREECE,3,ON TIME
458,2024-08-04T23:55:00,2024-08-04T23:55:00,D,CHISINAU,MOLDOVA,3,ON TIME
5116,2024-08-04T23:55:00,2024-08-04T23:55:00,A,KEFALONIA,GREECE,3,CANCELED
7522,2024-08-04T23:00:00,2024-08-05T00:00:00,D,HERAKLION,GREECE,3,ON TIME
1295,2024-08-04T21:40:00,2024-08-05T00:00:00,D,BUCHAREST,ROMANIA,1,ON TIME
563,2024-08-04T21:30:00,2024-08-05T00:00:00,D,ATHENS,GREECE,3,ON TIME
084,2024-08-04T23:35:00,2024-08-05T00:04:00,A,BANGKOK,THAILAND,3,FINAL
5019,2024-08-04T23:35:00,2024-08-05T00:04:00,A,BANGKOK,THAILAND,3,FINAL
4585,2024-08-04T23:35:00,2024-08-05T00:04:00,A,BANGKOK,THAILAND,3,FINAL
3295,2024-08-04T23:35:00,2024-08-05T00:04:00,A,BANGKOK,THAILAND,3,FINAL
5138,2024-08-04T23:10:00,2024-08-05T00:07:00,A,PAPHOS,CYPRUS,3,DELAYED
252,2024-08-05T00:05:00,2024-08-05T00:10:00,A,BERLIN,GERMANY,3,FINAL
2154,2024-08-05T00:20:00,2024-08-05T00:20:00,D,BUCHAREST,ROMANIA,3,ON TIME
730,2024-08-04T23:45:00,2024-08-05T00:25:00,A,BOURGAS,BULGARIA,3,FINAL
726,2024-08-04T23:40:00,2024-08-05T00:30:00,A,BUDAPEST,HUNGARY,3,FINAL
237,2024-08-04T22:45:00,2024-08-05T00:45:00,A,BUCHAREST,ROMANIA,3,FINAL
544,2024-08-05T00:45:00,2024-08-05T00:45:00,A,ATHENS,GREECE,3,NOT FINAL
405,2024-08-05T00:50:00,2024-08-05T00:50:00,D,ADDIS ABABA,ETHIOPIA,3,ON TIME
352,2024-08-05T00:40:00,2024-08-05T00:54:00,A,MUNICH,GERMANY,3,FINAL
3178,2024-08-05T00:40:00,2024-08-05T00:54:00,A,MUNICH,GERMANY,3,FINAL
572,2024-08-05T00:55:00,2024-08-05T00:55:00,A,BUCHAREST,ROMANIA,3,NOT FINAL
7869,2024-08-05T01:00:00,2024-08-05T01:00:00,D,NEW YORK,UNITED STATES,3,ON TIME
7853,2024-08-05T01:00:00,2024-08-05T01:00:00,D,NEW YORK,UNITED STATES,3,ON TIME
6451,2024-08-05T01:00:00,2024-08-05T01:00:00,D,NEW YORK,UNITED STATES,3,ON TIME
6481,2024-08-05T01:00:00,2024-08-05T01:00:00,D,NEWARK,UNITED STATES,3,ON TIME
7424,2024-08-05T01:00:00,2024-08-05T01:00:00,D,NEW YORK,UNITED STATES,3,ON TIME
7441,2024-08-05T01:00:00,2024-08-05T01:00:00,D,NEWARK,UNITED STATES,3,ON TIME
001,2024-08-05T01:00:00,2024-08-05T01:00:00,D,NEW YORK,UNITED STATES,3,ON TIME
025,2024-08-05T01:00:00,2024-08-05T01:00:00,D,NEWARK,UNITED STATES,3,ON TIME
7875,2024-08-05T01:05:00,2024-08-05T01:05:00,D,LOS ANGELES,UNITED STATES,3,ON TIME
6461,2024-08-05T01:05:00,2024-08-05T01:05:00,D,LOS ANGELES,UNITED STATES,3,ON TIME
7428,2024-08-05T01:05:00,2024-08-05T01:05:00,D,LOS ANGELES,UNITED STATES,3,ON TIME
005,2024-08-05T01:05:00,2024-08-05T01:05:00,D,LOS ANGELES,UNITED STATES,3,ON TIME
5153,2024-08-05T01:10:00,2024-08-05T01:10:00,D,LARNACA,CYPRUS,3,CANCELED
712,2024-08-04T23:45:00,2024-08-05T01:15:00,A,VARNA,BULGARIA,3,FINAL
238,2024-08-04T23:45:00,2024-08-05T01:45:00,D,BUCHAREST,ROMANIA,3,ON TIME
7074,2024-08-05T00:10:00,2024-08-05T01:48:00,A,PARIS,FRANCE,3,FINAL
328,2024-08-05T00:10:00,2024-08-05T01:48:00,A,PARIS,FRANCE,3,FINAL
3162,2024-08-05T00:10:00,2024-08-05T01:48:00,A,PARIS,FRANCE,3,FINAL
356,2024-08-05T00:40:00,2024-08-05T01:52:00,A,FRANKFURT,GERMANY,3,FINAL
571,2024-08-05T02:00:00,2024-08-05T02:00:00,A,SOFIA,BULGARIA,3,CANCELED
418,2024-08-05T00:35:00,2024-08-05T02:00:00,A,TBILISI,GEORGIA,3,DELAYED
364,2024-08-05T02:00:00,2024-08-05T02:00:00,A,VIENNA,AUSTRIA,3,NOT FINAL
214,2024-08-05T02:05:00,2024-08-05T02:05:00,A,ATHENS,GREECE,3,NOT FINAL
7874,2024-08-05T02:10:00,2024-08-05T02:07:00,A,ROME,ITALY,3,FINAL
384,2024-08-05T02:10:00,2024-08-05T02:07:00,A,ROME,ITALY,3,FINAL
3166,2024-08-05T02:10:00,2024-08-05T02:07:00,A,ROME,ITALY,3,FINAL
8897,2024-08-05T02:10:00,2024-08-05T02:07:00,A,ROME,ITALY,3,FINAL
614,2024-08-05T02:25:00,2024-08-05T02:12:00,A,MOSCOW,RUSSIAN FEDERATION,3,FINAL
4485,2024-08-05T02:25:00,2024-08-05T02:12:00,A,MOSCOW,RUSSIAN FEDERATION,3,FINAL
6085,2024-08-05T02:20:00,2024-08-05T02:20:00,A,BOURGAS,BULGARIA,3,CANCELED
282,2024-08-05T02:30:00,2024-08-05T02:30:00,A,PRAGUE,CZECH REPUBLIC,3,CANCELED
6174,2024-08-05T02:10:00,2024-08-05T02:36:00,A,NICE,FRANCE,3,FINAL
224,2024-08-05T02:10:00,2024-08-05T02:36:00,A,NICE,FRANCE,3,FINAL
344,2024-08-05T02:10:00,2024-08-05T02:39:00,A,ZURICH,SWITZERLAND,3,FINAL
3190,2024-08-05T02:10:00,2024-08-05T02:39:00,A,ZURICH,SWITZERLAND,3,FINAL
900,2024-08-05T02:40:00,2024-08-05T02:40:00,A,TBILISI,GEORGIA,3,CANCELED
7850,2024-08-05T02:55:00,2024-08-05T02:51:00,A,AMSTERDAM,NETHERLANDS,3,FINAL
2474,2024-08-05T02:55:00,2024-08-05T02:51:00,A,AMSTERDAM,NETHERLANDS,3,FINAL
336,2024-08-05T02:55:00,2024-08-05T02:51:00,A,AMSTERDAM,NETHERLANDS,3,FINAL
3152,2024-08-05T02:55:00,2024-08-05T02:51:00,A,AMSTERDAM,NETHERLANDS,3,FINAL
540,2024-08-04T15:45:00,2024-08-05T02:55:00,A,ATHENS,GREECE,3,DELAYED
6464,2024-08-04T23:25:00,2024-08-05T02:59:00,A,LOS ANGELES,UNITED STATES,3,FINAL
7445,2024-08-04T23:25:00,2024-08-05T02:59:00,A,LOS ANGELES,UNITED STATES,3,FINAL
106,2024-08-04T23:25:00,2024-08-05T02:59:00,A,LOS ANGELES,UNITED STATES,3,FINAL
2524,2024-08-05T03:05:00,2024-08-05T03:05:00,A,PRAGUE,CZECH REPUBLIC,3,NOT FINAL
5196,2024-08-05T03:05:00,2024-08-05T03:05:00,A,BELGRADE,SERBIA,3,NOT FINAL
592,2024-08-05T03:05:00,2024-08-05T03:05:00,A,PAPHOS,CYPRUS,3,CANCELED
810,2024-08-05T03:10:00,2024-08-05T03:10:00,A,ROME,ITALY,3,CANCELED
7381,2024-08-05T03:10:00,2024-08-05T03:10:00,A,ROME,ITALY,3,CANCELED
226,2024-08-05T03:10:00,2024-08-05T03:10:00,A,PARIS,FRANCE,3,NOT FINAL
5110,2024-08-05T03:15:00,2024-08-05T03:15:00,A,TBILISI,GEORGIA,3,CANCELED
092,2024-08-05T02:30:00,2024-08-05T03:16:00,A,TOKYO,JAPAN,3,FINAL
7851,2024-08-05T00:15:00,2024-08-05T03:20:00,D,MIAMI,UNITED STATES,3,ON TIME
6467,2024-08-05T00:15:00,2024-08-05T03:20:00,D,MIAMI,UNITED STATES,3,ON TIME
7437,2024-08-05T00:15:00,2024-08-05T03:20:00,D,MIAMI,UNITED STATES,3,ON TIME
017,2024-08-05T00:15:00,2024-08-05T03:20:00,D,MIAMI,UNITED STATES,3,ON TIME
282,2024-08-05T03:35:00,2024-08-05T03:35:00,A,PRAGUE,CZECH REPUBLIC,3,NOT FINAL
564,2024-08-05T02:45:00,2024-08-05T03:36:00,A,ATHENS,GREECE,3,DELAYED
388,2024-08-05T03:40:00,2024-08-05T03:40:00,A,MILAN,ITALY,3,NOT FINAL
3180,2024-08-05T03:40:00,2024-08-05T03:40:00,A,MILAN,ITALY,3,NOT FINAL
8901,2024-08-05T03:40:00,2024-08-05T03:40:00,A,MILAN,ITALY,3,NOT FINAL
892,2024-08-05T02:10:00,2024-08-05T03:40:00,A,TBILISI,GEORGIA,3,DELAYED
2391,2024-08-05T03:45:00,2024-08-05T03:45:00,A,BARCELONA,SPAIN,3,NOT FINAL
392,2024-08-05T03:45:00,2024-08-05T03:45:00,A,BARCELONA,SPAIN,3,NOT FINAL
314,2024-08-05T03:35:00,2024-08-05T03:47:00,A,LONDON LUTON,UNITED KINGDOM,3,FINAL
151,2024-08-05T03:50:00,2024-08-05T03:50:00,A,WARSAW,POLAND,3,CANCELED
9256,2024-08-05T03:50:00,2024-08-05T03:50:00,A,WARSAW,POLAND,3,CANCELED
404,2024-08-05T04:00:00,2024-08-05T04:00:00,A,ADDIS ABABA,ETHIOPIA,3,NOT FINAL
2368,2024-08-05T04:05:00,2024-08-05T04:05:00,A,BUDAPEST,HUNGARY,3,NOT FINAL
704,2024-08-05T04:10:00,2024-08-05T04:10:00,A,BUCHAREST,ROMANIA,3,CANCELED
7865,2024-08-05T04:00:00,2024-08-05T04:13:00,A,NEW YORK,UNITED STATES,3,FINAL
6454,2024-08-05T04:00:00,2024-08-05T04:13:00,A,NEW YORK,UNITED STATES,3,FINAL
7427,2024-08-05T04:00:00,2024-08-05T04:13:00,A,NEW YORK,UNITED STATES,3,FINAL
004,2024-08-05T04:00:00,2024-08-05T04:13:00,A,NEW YORK,UNITED STATES,3,FINAL
7878,2024-08-05T04:30:00,2024-08-05T04:30:00,A,MADRID,SPAIN,3,NOT FINAL
7870,2024-08-05T04:30:00,2024-08-05T04:30:00,A,MADRID,SPAIN,3,NOT FINAL
2397,2024-08-05T04:30:00,2024-08-05T04:30:00,A,MADRID,SPAIN,3,NOT FINAL
398,2024-08-05T04:30:00,2024-08-05T04:30:00,A,MADRID,SPAIN,3,NOT FINAL
5288,2024-08-05T04:35:00,2024-08-05T04:35:00,A,PRAGUE,CZECH REPUBLIC,3,NOT FINAL
1286,2024-08-05T04:35:00,2024-08-05T04:35:00,A,PRAGUE,CZECH REPUBLIC,3,NOT FINAL
842,2024-08-05T04:40:00,2024-08-05T04:40:00,A,CHISINAU,MOLDOVA,3,CANCELED
809,2024-08-05T04:45:00,2024-08-05T04:45:00,D,ROME,ITALY,3,CANCELED
6655,2024-08-05T04:45:00,2024-08-05T04:45:00,D,ROME,ITALY,3,CANCELED
7380,2024-08-05T04:45:00,2024-08-05T04:45:00,D,ROME,ITALY,3,CANCELED
572,2024-08-05T04:50:00,2024-08-05T04:50:00,D,SOFIA,BULGARIA,3,CANCELED
5110,2024-08-05T04:50:00,2024-08-05T04:50:00,A,TBILISI,GEORGIA,3,NOT FINAL
5196,2024-08-05T04:50:00,2024-08-05T04:50:00,A,LARNACA,CYPRUS,3,CANCELED
6483,2024-08-06T01:20:00,2024-08-05T05:00:00,D,NEWARK,UNITED STATES,3,CANCELED
7443,2024-08-06T01:20:00,2024-08-05T05:00:00,D,NEWARK,UNITED STATES,3,CANCELED
5803,2024-08-05T05:00:00,2024-08-05T05:00:00,D,RAMON,ISRAEL,1,CANCELED
027,2024-08-06T01:20:00,2024-08-05T05:00:00,D,NEWARK,UNITED STATES,3,CANCELED
027,2024-08-05T00:30:00,2024-08-05T05:00:00,D,NEWARK,UNITED STATES,3,CANCELED
027A,2024-08-05T00:30:00,2024-08-05T05:00:00,D,NEWARK,UNITED STATES,3,DELAYED
311,2024-08-05T05:00:00,2024-08-05T05:00:00,D,LONDON LUTON,UNITED KINGDOM,3,ON TIME
7876,2024-08-05T05:05:00,2024-08-05T05:05:00,A,LONDON,UNITED KINGDOM,3,NOT FINAL
152,2024-08-05T05:05:00,2024-08-05T05:05:00,D,WARSAW,POLAND,3,CANCELED
318,2024-08-05T05:05:00,2024-08-05T05:05:00,A,LONDON,UNITED KINGDOM,3,NOT FINAL
9255,2024-08-05T05:05:00,2024-08-05T05:05:00,D,WARSAW,POLAND,3,CANCELED
3174,2024-08-05T05:05:00,2024-08-05T05:05:00,A,LONDON,UNITED KINGDOM,3,NOT FINAL
7496,2024-08-05T05:05:00,2024-08-05T05:05:00,A,LONDON,UNITED KINGDOM,3,NOT FINAL
216,2024-08-05T05:10:00,2024-08-05T05:10:00,A,ATHENS,GREECE,3,NOT FINAL
5107,2024-08-05T05:15:00,2024-08-05T05:15:00,D,TBILISI,GEORGIA,1,ON TIME
7879,2024-08-05T05:30:00,2024-08-05T05:30:00,D,MADRID,SPAIN,3,ON TIME
7871,2024-08-05T05:30:00,2024-08-05T05:30:00,D,MADRID,SPAIN,3,ON TIME
415,2024-08-05T05:30:00,2024-08-05T05:30:00,D,ADDIS ABABA,ETHIOPIA,3,ON TIME
2394,2024-08-05T05:30:00,2024-08-05T05:30:00,D,MADRID,SPAIN,3,ON TIME
395,2024-08-05T05:30:00,2024-08-05T05:30:00,D,MADRID,SPAIN,3,ON TIME
340,2024-08-05T05:55:00,2024-08-05T05:35:00,A,KATOWICE,POLAND,3,EARLY
6086,2024-08-05T05:35:00,2024-08-05T05:35:00,D,BOURGAS,BULGARIA,3,CANCELED
5289,2024-08-05T05:35:00,2024-08-05T05:35:00,D,PRAGUE,CZECH REPUBLIC,3,ON TIME
1287,2024-08-05T05:35:00,2024-08-05T05:35:00,D,PRAGUE,CZECH REPUBLIC,3,ON TIME
2392,2024-08-05T05:45:00,2024-08-05T05:45:00,D,BARCELONA,SPAIN,3,ON TIME
376,2024-08-05T05:45:00,2024-08-05T05:45:00,A,LISBON,PORTUGAL,3,NOT FINAL
393,2024-08-05T05:45:00,2024-08-05T05:45:00,D,BARCELONA,SPAIN,3,ON TIME
8913,2024-08-05T05:45:00,2024-08-05T05:45:00,A,LISBON,PORTUGAL,3,NOT FINAL
7067,2024-08-05T05:50:00,2024-08-05T05:50:00,D,PARIS,FRANCE,3,ON TIME
7867,2024-08-05T05:50:00,2024-08-05T05:50:00,D,PARIS,FRANCE,3,ON TIME
319,2024-08-05T05:50:00,2024-08-05T05:50:00,D,PARIS,FRANCE,3,ON TIME
5154,2024-08-05T05:50:00,2024-08-05T05:50:00,A,LARNACA,CYPRUS,3,NOT FINAL
3161,2024-08-05T05:50:00,2024-08-05T05:50:00,D,PARIS,FRANCE,3,ON TIME
6479,2024-08-05T05:55:00,2024-08-05T05:55:00,D,NEW YORK,UNITED STATES,3,ON TIME
7446,2024-08-05T05:55:00,2024-08-05T05:55:00,D,NEW YORK,UNITED STATES,3,ON TIME
009,2024-08-05T05:55:00,2024-08-05T05:55:00,D,NEW YORK,UNITED STATES,3,ON TIME
017,2024-08-05T05:55:00,2024-08-05T05:55:00,A,MOSCOW,RUSSIAN FEDERATION,3,NOT FINAL
7864,2024-08-05T06:00:00,2024-08-05T06:00:00,D,AMSTERDAM,NETHERLANDS,3,ON TIME
2473,2024-08-05T06:00:00,2024-08-05T06:00:00,D,AMSTERDAM,NETHERLANDS,3,ON TIME
289,2024-08-05T06:00:00,2024-08-05T06:00:00,D,VENICE,ITALY,3,ON TIME
337,2024-08-05T06:00:00,2024-08-05T06:00:00,D,AMSTERDAM,NETHERLANDS,3,ON TIME
353,2024-08-05T06:00:00,2024-08-05T06:00:00,D,MUNICH,GERMANY,3,ON TIME
3155,2024-08-05T06:00:00,2024-08-05T06:00:00,D,AMSTERDAM,NETHERLANDS,3,ON TIME
7877,2024-08-05T06:05:00,2024-08-05T06:05:00,D,ROME,ITALY,3,ON TIME
385,2024-08-05T06:05:00,2024-08-05T06:05:00,D,ROME,ITALY,3,ON TIME
971,2024-08-05T06:05:00,2024-08-05T06:05:00,D,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
3167,2024-08-05T06:05:00,2024-08-05T06:05:00,D,ROME,ITALY,3,ON TIME
8898,2024-08-05T06:05:00,2024-08-05T06:05:00,D,ROME,ITALY,3,ON TIME
7066,2024-08-05T06:10:00,2024-08-05T06:10:00,A,PARIS,FRANCE,3,NOT FINAL
7454,2024-08-05T06:10:00,2024-08-05T06:10:00,D,FRANKFURT,GERMANY,3,ON TIME
1326,2024-08-05T06:10:00,2024-08-05T06:10:00,A,PARIS,FRANCE,3,NOT FINAL
345,2024-08-05T06:10:00,2024-08-05T06:10:00,D,GENEVA,SWITZERLAND,3,ON TIME
357,2024-08-05T06:10:00,2024-08-05T06:10:00,D,FRANKFURT,GERMANY,3,ON TIME
3165,2024-08-05T06:10:00,2024-08-05T06:10:00,D,FRANKFURT,GERMANY,3,ON TIME
6484,2024-08-05T06:55:00,2024-08-05T06:15:00,A,NEWARK,UNITED STATES,3,FINAL
7444,2024-08-05T06:55:00,2024-08-05T06:15:00,A,NEWARK,UNITED STATES,3,FINAL
2450,2024-08-05T06:15:00,2024-08-05T06:15:00,A,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
1625,2024-08-05T06:15:00,2024-08-05T06:15:00,A,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
028,2024-08-05T06:55:00,2024-08-05T06:15:00,A,NEWARK,UNITED STATES,3,FINAL
595,2024-08-05T06:15:00,2024-08-05T06:15:00,D,PAPHOS,CYPRUS,3,ON TIME
6466,2024-08-05T06:50:00,2024-08-05T06:16:00,A,BOSTON,UNITED STATES,3,FINAL
7436,2024-08-05T06:50:00,2024-08-05T06:16:00,A,BOSTON,UNITED STATES,3,FINAL
016,2024-08-05T06:50:00,2024-08-05T06:16:00,A,BOSTON,UNITED STATES,3,FINAL
2371,2024-08-05T06:20:00,2024-08-05T06:20:00,D,BERLIN,GERMANY,3,ON TIME
5121,2024-08-05T06:20:00,2024-08-05T06:20:00,D,RHODES,GREECE,1,ON TIME
3157,2024-08-05T06:20:00,2024-08-05T06:20:00,D,BERLIN,GERMANY,3,ON TIME
175,2024-08-05T06:20:00,2024-08-05T06:20:00,D,TIVAT,MONTENEGRO,3,ON TIME
6480,2024-08-05T07:00:00,2024-08-05T06:21:00,A,NEW YORK,UNITED STATES,3,FINAL
7447,2024-08-05T07:00:00,2024-08-05T06:21:00,A,NEW YORK,UNITED STATES,3,FINAL
010,2024-08-05T07:00:00,2024-08-05T06:21:00,A,NEW YORK,UNITED STATES,3,FINAL
335,2024-08-05T06:25:00,2024-08-05T06:25:00,D,LARNACA,CYPRUS,3,ON TIME
991,2024-08-05T06:25:00,2024-08-05T06:25:00,D,LARNACA,CYPRUS,3,ON TIME
991,2024-08-05T06:25:00,2024-08-05T06:25:00,D,LARNACA,CYPRUS,3,CANCELED
341,2024-08-05T07:00:00,2024-08-05T06:30:00,D,KATOWICE,POLAND,3,EARLY
217,2024-08-05T06:30:00,2024-08-05T06:30:00,D,ATHENS,GREECE,3,ON TIME
801,2024-08-05T06:30:00,2024-08-05T06:30:00,D,RAMON,ISRAEL,1,ON TIME
1296,2024-08-05T04:10:00,2024-08-05T06:35:00,A,BUCHAREST,ROMANIA,3,DELAYED
2365,2024-08-05T06:40:00,2024-08-05T06:40:00,D,BUDAPEST,HUNGARY,3,ON TIME
2521,2024-08-05T06:40:00,2024-08-05T06:40:00,D,PRAGUE,CZECH REPUBLIC,3,ON TIME
272,2024-08-05T00:50:00,2024-08-05T06:55:00,A,BARCELONA,SPAIN,3,DELAYED
5131,2024-08-05T07:15:00,2024-08-05T06:55:00,D,LARNACA,CYPRUS,1,CANCELED
5161,2024-08-05T06:55:00,2024-08-05T06:55:00,D,LARNACA,CYPRUS,3,ON TIME
5145,2024-08-05T06:00:00,2024-08-05T07:00:00,D,THESSALONIKI,GREECE,1,DELAYED
541,2024-08-05T07:10:00,2024-08-05T07:10:00,D,ATHENS,GREECE,3,ON TIME
573,2024-08-05T07:10:00,2024-08-05T07:10:00,D,BUCHAREST,ROMANIA,3,ON TIME
082,2024-08-05T06:30:00,2024-08-05T07:11:00,A,BANGKOK,THAILAND,3,FINAL
5021,2024-08-05T06:30:00,2024-08-05T07:11:00,A,BANGKOK,THAILAND,3,FINAL
4583,2024-08-05T06:30:00,2024-08-05T07:11:00,A,BANGKOK,THAILAND,3,FINAL
3299,2024-08-05T06:30:00,2024-08-05T07:11:00,A,BANGKOK,THAILAND,3,FINAL
2451,2024-08-05T07:15:00,2024-08-05T07:15:00,D,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
1626,2024-08-05T07:15:00,2024-08-05T07:15:00,D,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
551,2024-08-05T07:15:00,2024-08-05T07:15:00,D,SOFIA,BULGARIA,3,ON TIME
018,2024-08-05T07:15:00,2024-08-05T07:15:00,D,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
5802,2024-08-05T07:20:00,2024-08-05T07:20:00,A,RAMON,ISRAEL,1,CANCELED
415,2024-08-05T05:15:00,2024-08-05T07:35:00,D,BATUMI,GEORGIA,3,DELAYED
381,2024-08-05T07:45:00,2024-08-05T07:45:00,D,MILAN,ITALY,3,ON TIME
5119,2024-08-05T07:45:00,2024-08-05T07:45:00,D,KRAKOW,POLAND,3,ON TIME
3185,2024-08-05T07:45:00,2024-08-05T07:45:00,D,MILAN,ITALY,3,ON TIME
8910,2024-08-05T07:45:00,2024-08-05T07:45:00,D,MILAN,ITALY,3,ON TIME
562,2024-08-05T07:50:00,2024-08-05T07:50:00,D,BOURGAS,BULGARIA,3,CANCELED
2345,2024-08-05T07:50:00,2024-08-05T07:50:00,A,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
218,2024-08-05T05:35:00,2024-08-05T07:50:00,A,KATOWICE,POLAND,3,DELAYED
1807,2024-08-05T07:50:00,2024-08-05T07:50:00,A,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
6176,2024-08-05T08:00:00,2024-08-05T08:00:00,D,PARIS,FRANCE,3,ON TIME
115,2024-08-05T08:00:00,2024-08-05T08:00:00,A,LARNACA,CYPRUS,3,NOT FINAL
756,2024-08-05T08:00:00,2024-08-05T08:00:00,D,HERAKLION,GREECE,3,CANCELED
221,2024-08-05T08:00:00,2024-08-05T08:00:00,D,PARIS,FRANCE,3,ON TIME
611,2024-08-05T08:00:00,2024-08-05T08:00:00,D,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
4482,2024-08-05T08:00:00,2024-08-05T08:00:00,D,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
744,2024-08-04T22:55:00,2024-08-05T08:00:00,A,PODGORICA,MONTENEGRO,3,DELAYED
073,2024-08-05T07:25:00,2024-08-05T08:10:00,D,RHODES,GREECE,1,DELAYED
141,2024-08-05T08:15:00,2024-08-05T08:15:00,D,KARPATHOS,GREECE,1,ON TIME
118,2024-08-05T08:15:00,2024-08-05T08:15:00,A,LARNACA,CYPRUS,3,NOT FINAL
219,2024-08-05T06:30:00,2024-08-05T08:30:00,D,KATOWICE,POLAND,3,DELAYED
347,2024-08-05T08:30:00,2024-08-05T08:30:00,D,ZURICH,SWITZERLAND,3,ON TIME
347,2024-08-05T08:30:00,2024-08-05T08:30:00,D,ZURICH,SWITZERLAND,3,CANCELED
3189,2024-08-05T08:30:00,2024-08-05T08:30:00,D,ZURICH,SWITZERLAND,3,ON TIME
3189,2024-08-05T08:30:00,2024-08-05T08:30:00,D,ZURICH,SWITZERLAND,3,CANCELED
883,2024-08-05T08:30:00,2024-08-05T08:30:00,D,BATUMI,GEORGIA,3,ON TIME
888,2024-08-05T08:40:00,2024-08-05T08:40:00,D,MYKONOS,GREECE,3,CANCELED
802,2024-08-05T08:45:00,2024-08-05T08:45:00,A,RAMON,ISRAEL,1,NOT FINAL
2346,2024-08-05T08:50:00,2024-08-05T08:50:00,D,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
1808,2024-08-05T08:50:00,2024-08-05T08:50:00,D,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
752,2024-08-05T09:00:00,2024-08-05T09:00:00,D,HERAKLION,GREECE,3,CANCELED
888,2024-08-05T09:00:00,2024-08-05T09:00:00,D,MYKONOS,GREECE,3,ON TIME
161,2024-08-05T09:00:00,2024-08-05T09:00:00,D,LESBOS,GREECE,3,ON TIME
255,2024-08-05T09:00:00,2024-08-05T09:00:00,D,BERLIN,GERMANY,3,ON TIME
881,2024-08-05T09:00:00,2024-08-05T09:00:00,D,BAKU,AZERBAIJAN,1,ON TIME
111,2024-08-05T09:05:00,2024-08-05T09:05:00,A,LARNACA,CYPRUS,3,NOT FINAL
596,2024-08-05T09:10:00,2024-08-05T09:10:00,A,PAPHOS,CYPRUS,3,NOT FINAL
7850,2024-08-05T09:00:00,2024-08-05T09:13:00,A,MIAMI,UNITED STATES,3,FINAL
6468,2024-08-05T09:00:00,2024-08-05T09:13:00,A,MIAMI,UNITED STATES,3,FINAL
7438,2024-08-05T09:00:00,2024-08-05T09:13:00,A,MIAMI,UNITED STATES,3,FINAL
018,2024-08-05T09:00:00,2024-08-05T09:13:00,A,MIAMI,UNITED STATES,3,FINAL
7439,2024-08-05T09:15:00,2024-08-05T09:15:00,D,FORT LAUDERDALE,UNITED STATES,3,ON TIME
021,2024-08-05T09:15:00,2024-08-05T09:15:00,D,FORT LAUDERDALE,UNITED STATES,3,ON TIME
103,2024-08-05T09:15:00,2024-08-05T09:15:00,D,LARNACA,CYPRUS,3,ON TIME
3257,2024-08-05T09:20:00,2024-08-05T09:20:00,A,BUCHAREST,ROMANIA,3,CANCELED
2369,2024-08-05T09:35:00,2024-08-05T09:35:00,A,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
1549,2024-08-05T09:35:00,2024-08-05T09:35:00,A,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
992,2024-08-05T09:35:00,2024-08-05T09:35:00,A,LARNACA,CYPRUS,3,NOT FINAL
994,2024-08-05T09:35:00,2024-08-05T09:35:00,A,LARNACA,CYPRUS,3,NOT FINAL
753,2024-08-05T09:40:00,2024-08-05T09:40:00,A,HERAKLION,GREECE,3,NOT FINAL
755,2024-08-05T09:40:00,2024-08-05T09:40:00,A,HERAKLION,GREECE,3,NOT FINAL
807,2024-08-05T09:40:00,2024-08-05T09:40:00,D,RAMON,ISRAEL,1,ON TIME
581,2024-08-05T09:45:00,2024-08-05T09:45:00,D,LARNACA,CYPRUS,3,ON TIME
752,2024-08-05T09:55:00,2024-08-05T09:55:00,D,HERAKLION,GREECE,3,ON TIME
